source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Symphyotrichum puniceum	gbif:3151576	-	Aster hispidus	ncbi:616994	823782	noinfo	null

Mairia	gbif:3117228	=>	Mairia	ncbi:378884	874582	same/primary-name	Mairia
Mairia	gbif:3117228	-	Zyrphelis	ncbi:382054	67239	noinfo	null

Soroseris	gbif:3137740	=>	Soroseris	ncbi:509705	634662	same/primary-name	Soroseris
Soroseris	gbif:3137740	-	Stebbinsia	ncbi:996392	756166	noinfo	null

Adenostyles	gbif:3133701	=>	Adenostyles	ncbi:217499	211954	same/primary-name	Adenostyles
Adenostyles	gbif:3133701	-	Caucasalia	ncbi:422316	237924	noinfo	null

Hymenoxys	gbif:3150131	=>	Hymenoxys	ncbi:128717	950017	same/primary-name	Hymenoxys
Hymenoxys	gbif:3150131	-	Tetraneuris	ncbi:128729	474885	noinfo	null

Cota triumfettii	gbif:8034203	=>	Cota triumfettii	ncbi:158232	678105	same/primary-name	Cota triumfettii
Cota triumfettii	gbif:8034203	-	Cota talyschensis	ncbi:589836	112211	noinfo	null

Cota tinctoria	gbif:7975078	=>	Cota tinctoria	ncbi:99028	1049246	same/primary-name	Cota tinctoria
Cota tinctoria	gbif:7975078	-	Cota tinctoria subsp. subtinctoria	ncbi:589838	112223	noinfo	null

Blumea lacera	gbif:5395639	=>	Blumea lacera	ncbi:441183	296814	same/primary-name	Blumea lacera
Blumea lacera	gbif:5395639	-	Blumea hieraciifolia	ncbi:441180	296807	noinfo	null

Crepidiastrum	gbif:3145159	=>	Crepidiastrum	ncbi:77552	537525	same/primary-name	Crepidiastrum
Crepidiastrum	gbif:3145159	-	Paraixeris	ncbi:77559	537530	noinfo	null

Chrysopsis	gbif:3089247	=>	Chrysopsis	ncbi:72912	1008395	same/primary-name	Chrysopsis
Chrysopsis	gbif:3089247	-	Pityopsis	ncbi:681114	752318	noinfo	null

Inula orientalis	gbif:3148465	=>	Inula orientalis	ncbi:90791	901632	same/primary-name	Inula orientalis
Inula orientalis	gbif:3148465	-	Inula grandiflora	ncbi:557646	71936	noinfo	null

Tridax	gbif:3149429	=>	Tridax	ncbi:183092	148183	same/primary-name	Tridax
Tridax	gbif:3149429	-	Cymophora	ncbi:183015	350682	noinfo	null

Launaea	gbif:3144659	=>	Launaea	ncbi:43198	735692	same/primary-name	Launaea
Launaea	gbif:3144659	-	Hexinia	ncbi:996390	756172	noinfo	null

Machaeranthera	gbif:3095425	=>	Machaeranthera	ncbi:71064	540741	same/primary-name	Machaeranthera
Machaeranthera	gbif:3095425	-	Psilactis	ncbi:71089	290594	noinfo	null

Serratula	gbif:3097718	=>	Serratula	ncbi:41634	569928	same/primary-name	Serratula
Serratula	gbif:3097718	-	Archiserratula	ncbi:426696	248603	noinfo	null

Haplocarpha lyrata	gbif:3134508	=>	Haplocarpha lyrata	ncbi:378691	127255	same/primary-name	Haplocarpha lyrata
Haplocarpha lyrata	gbif:3134508	-	Arctotis adpressa	ncbi:563857	1046067	noinfo	null

Flaveria campestris	gbif:3086833	=>	Flaveria campestris	ncbi:343902	415581	same/primary-name	Flaveria campestris
Flaveria campestris	gbif:3086833	-	Flaveria angustifolia	ncbi:163088	268949	noinfo	null

Lactuca sativa	gbif:3140379	=>	Lactuca sativa	ncbi:4236	515700	same/primary-name	Lactuca sativa
Lactuca sativa	gbif:3140379	-	Lactuca dregeana	ncbi:75944	104471	noinfo	null

Delairea odorata	gbif:7451478	=>	Delairea odorata	ncbi:18795	304648	same/primary-name	Delairea odorata
Delairea odorata	gbif:7451478	-	Senecio scandens	ncbi:189247	742757	noinfo	null

Bahia	gbif:3095484	=>	Bahia	ncbi:41489	56563	same/primary-name	Bahia
Bahia	gbif:3095484	-	Picradeniopsis	ncbi:648091	614544	noinfo	null

Asteriscus	gbif:3115015	=>	Asteriscus	ncbi:56520	434005	same/primary-name	Asteriscus
Asteriscus	gbif:3115015	-	Nauplius	ncbi:41613	931529	noinfo	null

Perymenium	gbif:3132142	=>	Perymenium	ncbi:183066	875362	same/primary-name	Perymenium
Perymenium	gbif:3132142	-	Perymeniopsis	ncbi:183064	875366	noinfo	null

Onoseris	gbif:3143129	=>	Onoseris	ncbi:41615	931539	same/primary-name	Onoseris
Onoseris	gbif:3143129	-	Chucoa	ncbi:735522	4727540	noinfo	null

Anthemis pedunculata	gbif:7466299	=>	Anthemis pedunculata	ncbi:158228	154893	same/primary-name	Anthemis pedunculata
Anthemis pedunculata	gbif:7466299	-	Anthemis tenuisecta	ncbi:589798	757255	noinfo	null

Pertya	gbif:3130273	=>	Pertya	ncbi:130294	509608	same/primary-name	Pertya
Pertya	gbif:3130273	-	Myripnois	ncbi:130280	837728	noinfo	null

Millotia	gbif:3097583	=>	Millotia	ncbi:125730	29196	same/primary-name	Millotia
Millotia	gbif:3097583	-	Toxanthes	ncbi:125779	9001293	noinfo	null

Werneria	gbif:3111712	=>	Werneria	ncbi:462587	63631	same/primary-name	Werneria
Werneria	gbif:3111712	-	Misbrookea	ncbi:422335	187052	noinfo	null

Nassauvia	gbif:3099033	=>	Nassauvia	ncbi:41611	931533	same/primary-name	Nassauvia
Nassauvia	gbif:3099033	-	Calopappus	ncbi:482567	912261	noinfo	null

Liatris pilosa	gbif:3104353	=>	Liatris pilosa	ncbi:983227	1082105	same/primary-name	Liatris pilosa
Liatris pilosa	gbif:3104353	-	Liatris virgata	ncbi:983233	505568	noinfo	null

Picris rhagadioloides	gbif:8245696	=>	Picris rhagadioloides	ncbi:379641	96838	same/primary-name	Picris rhagadioloides
Picris rhagadioloides	gbif:8245696	-	Picris altissima	ncbi:320624	865051	noinfo	null

Sachsia	gbif:3115706	=>	Sachsia	ncbi:231632	441886	same/primary-name	Sachsia
Sachsia	gbif:3115706	-	Rhodogeron	ncbi:231630	441891	noinfo	null

Elephantopus	gbif:3119618	=>	Elephantopus	ncbi:318056	327311	same/primary-name	Elephantopus
Elephantopus	gbif:3119618	-	Orthopappus	ncbi:1548359	4727979	noinfo	null

Osteospermum	gbif:3093524	=>	Osteospermum	ncbi:41617	931535	same/primary-name	Osteospermum
Osteospermum	gbif:3093524	-	Tripteris	ncbi:378870	44422	noinfo	null

Volutaria abyssinica	gbif:5385944	=>	Volutaria abyssinica	ncbi:1873015	9003018	same/primary-name	Volutaria abyssinica
Volutaria abyssinica	gbif:5385944	-	Volutaria somalensis	ncbi:1873029	9003027	noinfo	null

Scaevola	gbif:3158673	=>	Scaevola	ncbi:16480	126701	same/parent+parent	Goodeniaceae|Goodeniaceae
Scaevola	gbif:3158673	-	Lobelia	ncbi:4382	869810	noinfo/lineage	Goodeniaceae|Campanulaceae

Lobelia	gbif:2756426	=>	Lobelia	ncbi:4382	869810	same/primary-name	Lobelia
Lobelia	gbif:2756426	-	Pratia	ncbi:76580	986492	noinfo	null

Codonopsis	gbif:3165850	=>	Codonopsis	ncbi:16399	670513	same/primary-name	Codonopsis
Codonopsis	gbif:3165850	-	Leptocodon	ncbi:239457	117713	noinfo	null

Heterocodon	gbif:3168964	=>	Heterocodon	ncbi:239446	691962	same/is-subsumed-by	null
Heterocodon	gbif:3168964	-	Homocodon	ncbi:1148159	672307	noinfo/disjoint	|Heterocodon rariflorum

Treichelia	gbif:3161902	=>	Treichelia	ncbi:378895	299631	same/is-subsumed-by	null
Treichelia	gbif:3161902	-	Leptocodon	ncbi:239457	117713	noinfo/disjoint	|Treichelia longibracteata

Campanula	gbif:3161935	=>	Campanula	ncbi:40568	590452	same/overlaps	Campanula parryi|Campanula canescens
Campanula	gbif:3161935	-	Azorina	ncbi:239394	245754	noinfo/disjoint	|Campanula parryi

Lychnophora	gbif:3129976	=>	Lychnophora	ncbi:41601	1045583	same/is-subsumed-by	null
Lychnophora	gbif:3129976	-	Lychnophoriopsis	ncbi:1548355	4727690	noinfo/disjoint	|Lychnophora granmogolensis

Tagetes	gbif:3088468	=>	Tagetes	ncbi:13707	717598	same/is-subsumed-by	null
Tagetes	gbif:3088468	-	Vilobia	ncbi:169614	482004	noinfo/disjoint	|Tagetes foetidissima

Gochnatia	gbif:3094959	=>	Gochnatia	ncbi:41583	864183	same/primary-name	Gochnatia
Gochnatia	gbif:3094959	-	Richterago	ncbi:496610	267488	noinfo	null

Sinclairia	gbif:3098767	=>	Sinclairia	ncbi:41636	569936	same/primary-name	Sinclairia
Sinclairia	gbif:3098767	-	Sinclairiopsis	ncbi:746538	1001781	noinfo	null

Eupatorium	gbif:3142374	=>	Eupatorium	ncbi:13516	394959	same/is-subsumed-by	null
Eupatorium	gbif:3142374	-	Campuloclinium	ncbi:287723	153823	noinfo/disjoint	|Eupatorium paludicola

Tanacetum	gbif:3118160	=>	Tanacetum	ncbi:99105	1019571	same/is-subsumed-by	null
Tanacetum	gbif:3118160	-	Lugoa	ncbi:99077	371823	noinfo/disjoint	|Tanacetum longifolium

Wyethia	gbif:3091452	=>	Wyethia	ncbi:53739	826259	same/is-subsumed-by	null
Wyethia	gbif:3091452	-	Agnorhiza	ncbi:637409	516264	noinfo/disjoint	|Wyethia glabra

Senecio	gbif:3106738	=>	Senecio	ncbi:18794	723076	same/primary-name	Senecio
Senecio	gbif:3106738	-	Dendrophorbium	ncbi:422322	710501	noinfo	null

Bidens	gbif:3105856	=>	Bidens	ncbi:42336	759041	same/overlaps	Bidens ferulaefolia|Coreopsis intermedia
Bidens	gbif:3105856	-	Selleophytum	ncbi:459756	964322	noinfo/disjoint	|Coreopsis intermedia

Taraxacum	gbif:8322495	=>	Taraxacum	ncbi:49743	524978	same/is-subsumed-by	null
Taraxacum	gbif:8322495	-	Taraxacum alpinum	ncbi:268103	172885	noinfo/target-no-children	null

Carthamus	gbif:3138214	=>	Carthamus	ncbi:4221	1092848	same/is-subsumed-by	null
Carthamus	gbif:3138214	-	Femeniasia	ncbi:40591	1014717	noinfo/disjoint	|Carthamus leucocaulos

Saussurea	gbif:2752681	=>	Saussurea	ncbi:41629	1083132	same/is-subsumed-by	null
Saussurea	gbif:2752681	-	Lipschitziella	ncbi:258783	947021	noinfo/disjoint	|Saussurea gnaphalodes

Leucanthemum	gbif:5400948	=>	Leucanthemum	ncbi:99071	371819	same/is-subsumed-by	null
Leucanthemum	gbif:5400948	-	Rhodanthemum	ncbi:99096	221674	noinfo/disjoint	|Leucanthemum laciniatum

Cousinia	gbif:3101721	=>	Cousinia	ncbi:92908	597720	same/is-subsumed-by	null
Cousinia	gbif:3101721	-	Tiarocarpus	ncbi:526055	768001	noinfo/disjoint	|Cousinia sewerzowi

Erigeron	gbif:3146588	=>	Erigeron	ncbi:41574	643717	same/is-subsumed-by	null
Erigeron	gbif:3146588	-	Neja	ncbi:91304	665550	noinfo/disjoint	|Erigeron ursinus

Sonchus	gbif:3105646	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
Sonchus	gbif:3105646	-	Sventenia	ncbi:50216	9004879	noinfo/target-no-children	null

Centaurea	gbif:3127469	=>	Centaurea	ncbi:41503	1066135	same/primary-name	Centaurea
Centaurea	gbif:3127469	-	Plectocephalus	ncbi:305384	337144	noinfo	null

Keysseria	gbif:3141180	=>	Keysseria	ncbi:382012	166276	same/is-subsumed-by	null
Keysseria	gbif:3141180	-	Lagenophora	ncbi:72948	583707	noinfo/disjoint	|Keysseria helenae

Wedelia	gbif:3091756	=>	Wedelia	ncbi:183097	148177	same/is-subsumed-by	null
Wedelia	gbif:3091756	-	Aspilia	ncbi:505277	4727722	noinfo/disjoint	|Wedelia biflora

Artemisia	gbif:3120641	=>	Artemisia	ncbi:4219	465444	same/is-subsumed-by	null
Artemisia	gbif:3120641	-	Seriphidium	ncbi:99101	1019564	noinfo/target-no-children	null

Craspedia	gbif:7978779	=>	Craspedia	ncbi:59426	442421	same/is-subsumed-by	null
Craspedia	gbif:7978779	-	Pycnosorus	ncbi:90795	901625	noinfo/disjoint	|Craspedia alpina

Solidago	gbif:5388868	=>	Solidago	ncbi:59293	872351	same/is-subsumed-by	null
Solidago	gbif:5388868	-	Oreochrysum	ncbi:71085	290590	noinfo/disjoint	|Solidago arenicola

Helichrysum	gbif:3131108	=>	Helichrysum	ncbi:59430	968337	same/primary-name	Helichrysum
Helichrysum	gbif:3131108	-	Ozothamnus	ncbi:59438	968343	noinfo	null

Viguiera	gbif:3099986	=>	Viguiera	ncbi:73317	994312	same/primary-name	Viguiera
Viguiera	gbif:3099986	-	Calanticaria	ncbi:191153	113651	noinfo	null

Eremanthus	gbif:3133590	=>	Eremanthus	ncbi:434654	1079712	same/is-subsumed-by	null
Eremanthus	gbif:3133590	-	Prestelia	ncbi:1548367	4728161	noinfo/disjoint	|Eremanthus brevifolius

Tolpis	gbif:3097145	=>	Tolpis	ncbi:122548	339822	same/is-subsumed-by	null
Tolpis	gbif:3097145	-	Chlorocrepis	ncbi:1263258	383016	noinfo/disjoint	|Tolpis glabrescens

Podachaenium	gbif:8155301	=>	Podachaenium	ncbi:121887	931868	same/is-subsumed-by	null
Podachaenium	gbif:8155301	-	Squamopappus	ncbi:121903	750170	noinfo/disjoint	|Podachaenium pachyphyllum

Crepis	gbif:3143303	=>	Crepis	ncbi:13464	949964	same/is-subsumed-by	null
Crepis	gbif:3143303	-	Sclerolepis	ncbi:1563972	4727451	noinfo/disjoint	|Crepis auriculifolia

Vernonia	gbif:3123781	=>	Vernonia	ncbi:13753	295609	same/primary-name	Vernonia
Vernonia	gbif:3123781	-	Vernonanthura	ncbi:434719	906330	noinfo	null

Melanthera	gbif:3092268	=>	Melanthera	ncbi:183049	541015	same/is-subsumed-by	null
Melanthera	gbif:3092268	-	Wollastonia	ncbi:101472	856811	noinfo/disjoint	|Melanthera aspera

Pulicaria	gbif:3095529	=>	Pulicaria	ncbi:56534	959565	same/is-subsumed-by	null
Pulicaria	gbif:3095529	-	Francoeuria	ncbi:1548540	9002062	noinfo/disjoint	|Pulicaria diffusa

Hieracium	gbif:3134951	=>	Hieracium	ncbi:102745	23821	same/is-subsumed-by	null
Hieracium	gbif:3134951	-	Pilosella	ncbi:122543	339819	noinfo/disjoint	|Hieracium pictum

Blumea	gbif:3119250	=>	Blumea	ncbi:72901	482152	same/is-subsumed-by	null
Blumea	gbif:3119250	-	Merrittia	ncbi:441200	71746	noinfo/disjoint	|Blumea lacera

Inula	gbif:3148323	=>	Inula	ncbi:41589	864170	same/is-subsumed-by	null
Inula	gbif:3148323	-	Limbarda	ncbi:119181	910056	noinfo/disjoint	|Inula orientalis

Aster	gbif:3093921	=>	Aster	ncbi:41479	409712	same/primary-name	Aster
Aster	gbif:3093921	-	Eurybia	ncbi:300138	551663	noinfo	null

Cassinia	gbif:3101616	=>	Cassinia	ncbi:125672	954785	same/is-subsumed-by	null
Cassinia	gbif:3101616	-	Rachelia	ncbi:90797	901629	noinfo/disjoint	|Cassinia aculeata

Ligularia	gbif:3118777	=>	Ligularia	ncbi:4239	515694	same/is-subsumed-by	null
Ligularia	gbif:3118777	-	Ligulariopsis	ncbi:186959	619965	noinfo/disjoint	|Ligularia lamarum

Jurinea	gbif:3109185	=>	Jurinea	ncbi:41593	289563	same/is-subsumed-by	null
Jurinea	gbif:3109185	-	Diplazoptilon	ncbi:324587	249621	noinfo/disjoint	|Jurinea mollis

Carlina	gbif:3105349	=>	Carlina	ncbi:41499	792925	same/is-subsumed-by	null
Carlina	gbif:3105349	-	Atractylis	ncbi:41483	194047	noinfo/disjoint	|Carlina vulgaris

Perezia	gbif:3104583	=>	Perezia	ncbi:40564	590482	same/is-subsumed-by	null
Perezia	gbif:3104583	-	Calorezia	ncbi:735530	1051407	noinfo/disjoint	|Perezia cardunceiloides

Lactuca	gbif:3140231	=>	Lactuca	ncbi:4235	336640	same/primary-name	Lactuca
Lactuca	gbif:3140231	-	Melanoseris	ncbi:1205708	585495	noinfo	null

Brachyglottis	gbif:3138413	=>	Brachyglottis	ncbi:174468	628539	same/is-subsumed-by	null
Brachyglottis	gbif:3138413	-	Urostemon	ncbi:904584	272069	noinfo/disjoint	|Brachyglottis kirkii

Eriophyllum	gbif:3130444	=>	Eriophyllum	ncbi:149423	1060122	same/is-subsumed-by	null
Eriophyllum	gbif:3130444	-	Constancea	ncbi:149417	410807	noinfo/disjoint	|Eriophyllum lanatum

Achillea	gbif:3119995	=>	Achillea	ncbi:13328	828101	same/is-subsumed-by	null
Achillea	gbif:3119995	-	Leucocyclus	ncbi:301870	616332	noinfo/disjoint	|Achillea clypeolata

Echinops	gbif:3109550	=>	Echinops	ncbi:32194	511898	same/is-subsumed-by	null
Echinops	gbif:3109550	-	Acantholepis	ncbi:143168	182570	noinfo/disjoint	|Echinops niveus

Microseris	gbif:3130201	=>	Microseris	ncbi:19027	1089063	same/is-subsumed-by	null
Microseris	gbif:3130201	-	Stebbinsoseris	ncbi:231837	865140	noinfo/disjoint	|Microseris scapigera

Echinops graecus	ott:2968	=>	Echinops graecus	ncbi:909153	2968	same/primary-name	Echinops graecus
Echinops graecus	ott:2968	-	Echinops lanuginosus	gbif:7672196	9003034	noinfo	null

Echinops polygamus	ott:54808	=>	Echinops polygamus	ncbi:909174	54808	same/primary-name	Echinops polygamus
Echinops polygamus	ott:54808	-	Echinops leucographus	ncbi:909165	575561	noinfo	null

Atractylis carduus	ott:140467	=>	Atractylis carduus	ncbi:143174	140467	same/primary-name	Atractylis carduus
Atractylis carduus	ott:140467	-	Atractylis candida	gbif:8463697	9002859	noinfo	null

Carlina salicifolia	ott:173354	=>	Carlina salicifolia	ncbi:538498	173354	same/primary-name	Carlina salicifolia
Carlina salicifolia	ott:173354	-	Carlina falcata	ncbi:143182	534457	noinfo	null

Carlina gummifera	ott:534453	=>	Carlina gummifera	ncbi:143183	534453	same/primary-name	Carlina gummifera
Carlina gummifera	ott:534453	-	Atractylis gummifera	gbif:7449725	9002860	noinfo	null

Onopordum turcicum	ott:432353	=>	Onopordum turcicum	ncbi:592004	432353	same/primary-name	Onopordum turcicum
Onopordum turcicum	ott:432353	-	Onopordum leptolepis	ncbi:143217	795401	noinfo	null

Arctium minus	ott:756713	=>	Arctium minus	ncbi:143172	756713	same/primary-name	Arctium minus
Arctium minus	ott:756713	-	Arctium lappa	ncbi:4217	46196	noinfo	null

Cirsium helenioides	ott:111716	=>	Cirsium helenioides	ncbi:669658	111716	same/primary-name	Cirsium helenioides
Cirsium helenioides	ott:111716	-	Cnicus heterophyllus	gbif:7505943	9002764	noinfo	null

Cirsium japonicum	ott:365894	=>	Cirsium japonicum	ncbi:516546	365894	same/primary-name	Cirsium japonicum
Cirsium japonicum	ott:365894	-	Cirsium laniflorum	gbif:7558283	3894737	noinfo	null

Cirsium oleraceum	ott:575510	=>	Cirsium oleraceum	ncbi:297476	575510	same/primary-name	Cirsium oleraceum
Cirsium oleraceum	ott:575510	-	Cirsium palustre	ncbi:143190	13139	noinfo	null

Cirsium arvense	ott:591412	=>	Cirsium arvense	ncbi:41550	591412	same/primary-name	Cirsium arvense
Cirsium arvense	ott:591412	-	Cirsium setosum	ncbi:576424	834316	noinfo	null

Cirsium texanum	ott:591420	=>	Cirsium texanum	ncbi:41551	591420	same/primary-name	Cirsium texanum
Cirsium texanum	ott:591420	-	Cirsium austrinum	gbif:8047691	9002724	noinfo	null

Cirsium tenoreanum	ott:3894688	=>	Cirsium tenoreanum	ncbi:1407824	3894688	same/primary-name	Cirsium tenoreanum
Cirsium tenoreanum	ott:3894688	-	Cirsium vulgare	ncbi:92907	597707	noinfo	null

Jurinea kilaea	ott:1021887	=>	Jurinea kilaea	ncbi:540781	1021887	same/primary-name	Jurinea kilaea
Jurinea kilaea	ott:1021887	-	Jurinea albicaulis	ncbi:254698	741651	noinfo	null

Schmalhausenia	ott:348567	=>	Schmalhausenia	ncbi:254702	348567	same/primary-name	Schmalhausenia
Schmalhausenia	ott:348567	-	Cousinia	ncbi:92908	597720	noinfo	null

Cousinia macrocephala	ott:100296	=>	Cousinia macrocephala	ncbi:525999	100296	same/primary-name	Cousinia macrocephala
Cousinia macrocephala	ott:100296	-	Cousinia takhtajanii	ncbi:554247	450190	noinfo	null

Silybum marianum	ott:650188	=>	Silybum marianum	ncbi:92921	650188	same/parent+parent	Carduinae|Carduinae
Silybum marianum	ott:650188	-	Centaurea kartschiana subsp. dalmatica	ncbi:124928	887159	noinfo/lineage	Carduinae|Centaureinae

Hypacanthium	ott:741666	=>	Hypacanthium	ncbi:254696	741666	same/primary-name	Hypacanthium
Hypacanthium	ott:741666	-	Cousinia	ncbi:92908	597720	noinfo	null

Xeranthemum cylindraceum	ott:795397	=>	Xeranthemum cylindraceum	ncbi:143215	795397	same/primary-name	Xeranthemum cylindraceum
Xeranthemum cylindraceum	ott:795397	-	Xeranthemum inapertum	ncbi:143216	368652	noinfo	null

Cynara cornigera	ott:77866	=>	Cynara cornigera	ncbi:157702	77866	same/primary-name	Cynara cornigera
Cynara cornigera	ott:77866	-	Cynara sibthorpiana	ncbi:935151	1095569	noinfo	null

Saussurea angustifolia	ott:334589	=>	Saussurea angustifolia	ncbi:395317	334589	same/parent+parent	Carduinae|Carduinae
Saussurea angustifolia	ott:334589	-	Tragopogon angustifolius	ncbi:425114	201429	noinfo/lineage	Carduinae|Scorzonerinae

Saussurea nuda	ott:642379	=>	Saussurea nuda	ncbi:669822	642379	same/primary-name	Saussurea nuda
Saussurea nuda	ott:642379	-	Saussurea alpina	ncbi:143208	519497	noinfo	null

Saussurea viscida	ott:775530	=>	Saussurea viscida	ncbi:395318	775530	same/parent+parent	Carduinae|Carduinae
Saussurea viscida	ott:775530	-	Tragopogon angustifolius	ncbi:425114	201429	noinfo/lineage	Carduinae|Scorzonerinae

Klasea centauroides	ott:82717	=>	Klasea centauroides	ncbi:305367	82717	same/primary-name	Klasea centauroides
Klasea centauroides	ott:82717	-	Rhaponticum cynaroides	ncbi:362632	1012795	noinfo	null

Klasea radiata	ott:144433	=>	Klasea radiata	ncbi:354319	144433	same/primary-name	Klasea radiata
Klasea radiata	ott:144433	-	Serratula bracteifolia	gbif:8510136	9003007	noinfo	null

Klasea nudicaulis	ott:569922	=>	Klasea nudicaulis	ncbi:41635	569922	same/parent+parent	Centaureinae|Centaureinae
Klasea nudicaulis	ott:569922	-	Carduus glaucus	gbif:7830292	9002713	noinfo/lineage	Centaureinae|Carduinae

Volutaria sinaica	ott:3894370	=>	Volutaria sinaica	ncbi:1873027	3894370	same/primary-name	Volutaria sinaica
Volutaria sinaica	ott:3894370	-	Amberboa leucantha	gbif:7488402	9002868	noinfo	null

Phonus	ott:390000	=>	Phonus	ncbi:121176	390000	same/primary-name	Phonus
Phonus	ott:390000	-	Carthamus	ncbi:4221	1092848	noinfo	null

Rhaponticum repens	ott:935654	=>	Rhaponticum repens	ncbi:41466	935654	same/primary-name	Rhaponticum repens
Rhaponticum repens	ott:935654	-	Acroptilon australe	ncbi:362619	1063075	noinfo	null

Rhaponticum carthamoides	ott:1012791	=>	Rhaponticum carthamoides	ncbi:362630	1012791	same/parent+parent	Centaureinae|Centaureinae
Rhaponticum carthamoides	ott:1012791	-	Carduus carlinoides	ncbi:143179	756699	noinfo/lineage	Centaureinae|Carduinae

Rhaponticum exaltatum	ott:1012797	=>	Rhaponticum exaltatum	ncbi:362633	1012797	same/primary-name	Rhaponticum exaltatum
