uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
1010026	|	1009990	|	Opisthopappus taihangensis	|	species	|	ncbi:463594	|		|	incertae_sedis_inherited	|	
139100	|	1084160	|	Athroismeae	|	tribe	|	ncbi:219098	|		|		|	
4727556	|	139100	|	Symphyllocarpus	|	genus	|	ncbi:1898779,gbif:3091172	|		|		|	
9000802	|	4727556	|	Symphyllocarpus exilis	|	species	|	ncbi:1898780	|		|		|	
792824	|	139100	|	Blepharispermum	|	genus	|	ncbi:41493,gbif:3141631	|		|		|	
768226	|	792824	|	Blepharispermum zanguebaricum	|	species	|	ncbi:41494	|		|		|	
908502	|	139100	|	Anisopappus	|	genus	|	ncbi:56514,gbif:3105190	|		|		|	
259737	|	908502	|	Anisopappus latifolius	|	species	|	ncbi:81502	|		|		|	
908504	|	908502	|	Anisopappus junodii	|	species	|	ncbi:56515	|		|		|	
908507	|	908502	|	Anisopappus oliverianus	|	species	|	ncbi:56516	|		|		|	
5144309	|	908502	|	Anisopappus buchwaldii	|	species	|	ncbi:1201122	|		|		|	
908512	|	908502	|	Anisopappus smutsii	|	species	|	ncbi:56517	|		|		|	
412605	|	139100	|	Centipeda	|	genus	|	ncbi:82283,gbif:3104367	|		|		|	
742522	|	412605	|	Centipeda minima	|	species	|	ncbi:397370,gbif:7926802	|		|		|	
5144308	|	742522	|	Centipeda minima subsp. macrocephala	|	subspecies	|	ncbi:1201128	|		|	infraspecific	|	
9461	|	742522	|	Centipeda minima subsp. minima	|	subspecies	|	ncbi:493359	|		|	infraspecific	|	
107030	|	412605	|	Centipeda cunninghamii	|	species	|	ncbi:174458	|		|		|	
5144300	|	412605	|	Centipeda thespidioides	|	species	|	ncbi:1201132	|		|		|	
5144302	|	412605	|	Centipeda borealis	|	species	|	ncbi:1201123	|		|		|	
5144303	|	412605	|	Centipeda crateriformis	|	species	|	ncbi:1201124	|		|		|	
5144305	|	5144303	|	Centipeda crateriformis subsp. crateriformis	|	subspecies	|	ncbi:1201126	|		|	infraspecific	|	
5144304	|	5144303	|	Centipeda crateriformis subsp. compacta	|	subspecies	|	ncbi:1201125	|		|	infraspecific	|	
5144306	|	412605	|	Centipeda racemosa	|	species	|	ncbi:1201131	|		|		|	
5144299	|	412605	|	Centipeda pleiocephala	|	species	|	ncbi:1201130	|		|		|	
9459	|	412605	|	Centipeda aotearoana	|	species	|	ncbi:493358	|		|		|	
5144307	|	412605	|	Centipeda nidiformis	|	species	|	ncbi:1201129	|		|		|	
5144301	|	412605	|	Centipeda elatinoides	|	species	|	ncbi:1201127	|		|		|	
194054	|	139100	|	Athroisma	|	genus	|	ncbi:41481,gbif:3130347	|		|		|	
9000801	|	194054	|	Athroisma laciniatum	|	species	|	ncbi:1231686	|		|		|	
1001109	|	194054	|	Athroisma hastifolium	|	species	|	ncbi:128737	|		|		|	
194045	|	194054	|	Athroisma gracile	|	species	|	ncbi:41482	|		|		|	
946623	|	194045	|	Athroisma gracile subsp. psyllioides	|	subspecies	|	ncbi:183107	|		|	infraspecific	|	
587573	|	1084160	|	Doroniceae	|	tribe	|	ncbi:327891	|		|		|	
409571	|	587573	|	Doronicum	|	genus	|	ncbi:98683,gbif:3142941	|		|		|	
361400	|	409571	|	Doronicum reticulatum	|	species	|	ncbi:118772	|		|		|	
765859	|	409571	|	Doronicum carpaticum	|	species	|	ncbi:118754	|		|		|	
836069	|	409571	|	Doronicum altaicum	|	species	|	ncbi:118749	|		|		|	
765868	|	409571	|	Doronicum clusii	|	species	|	ncbi:118757	|		|		|	
886063	|	409571	|	Doronicum hungaricum	|	species	|	ncbi:118765	|		|		|	
361398	|	409571	|	Doronicum cavillieri	|	species	|	ncbi:118775	|		|		|	
765861	|	409571	|	Doronicum carpetanum	|	species	|	ncbi:118755	|		|		|	
886069	|	409571	|	Doronicum macrophyllum	|	species	|	ncbi:118766,gbif:8497170	|		|		|	
5144345	|	409571	|	Doronicum x minutilloi	|	species	|	ncbi:714896	|		|	hybrid	|	
983880	|	409571	|	Doronicum atlanticum	|	species	|	ncbi:118750	|		|		|	
361407	|	409571	|	Doronicum plantagineum	|	species	|	ncbi:118771	|		|		|	
886071	|	409571	|	Doronicum falconeri	|	species	|	ncbi:118761	|		|		|	
886075	|	409571	|	Doronicum grandiflorum	|	species	|	ncbi:118763	|		|		|	
9000824	|	409571	|	Doronicum bauhini	|	species	|	ncbi:1628826	|		|		|	
765866	|	409571	|	Doronicum cataractarum	|	species	|	ncbi:118756	|		|		|	
361396	|	409571	|	Doronicum stenoglossum	|	species	|	ncbi:118774	|		|		|	
9000832	|	409571	|	Doronicum stiriacum	|	species	|	ncbi:1628825	|		|		|	
9000834	|	409571	|	Doronicum x excelsum	|	species	|	ncbi:1640684	|		|	hybrid	|	
311472	|	409571	|	Doronicum corsicum	|	species	|	ncbi:118759	|		|		|	
886065	|	409571	|	Doronicum haussknechtii	|	species	|	ncbi:118764	|		|		|	
983915	|	409571	|	Doronicum briquetii	|	species	|	ncbi:118752	|		|		|	
886067	|	409571	|	Doronicum maximum	|	species	|	ncbi:118767	|		|		|	
361402	|	409571	|	Doronicum kamaonense	|	species	|	ncbi:118773	|		|		|	
886073	|	409571	|	Doronicum dolichotrichum	|	species	|	ncbi:118760	|		|		|	
361405	|	409571	|	Doronicum pardalianches	|	species	|	ncbi:118770	|		|		|	
886077	|	409571	|	Doronicum glaciale	|	species	|	ncbi:118762	|		|		|	
9000829	|	886077	|	Doronicum glaciale subsp. calcareum	|	subspecies	|	ncbi:1628823	|		|	infraspecific	|	
9000828	|	886077	|	Doronicum glaciale cf. subsp. calcareum GMS-2015	|	no rank - terminal	|	ncbi:1628829	|		|	infraspecific	|	
9000830	|	886077	|	Doronicum glaciale subsp. glaciale	|	subspecies	|	ncbi:1628824	|		|	infraspecific	|	
409581	|	409571	|	Doronicum cordatum	|	species	|	ncbi:98684	|		|		|	
311470	|	409571	|	Doronicum columnae	|	species	|	ncbi:118758	|		|		|	
886080	|	409571	|	Doronicum orientale	|	species	|	ncbi:118769	|		|		|	
983882	|	409571	|	Doronicum austriacum	|	species	|	ncbi:118751	|		|		|	
886082	|	409571	|	Doronicum oblongifolium	|	species	|	ncbi:118768	|		|		|	
311461	|	409571	|	Doronicum cacaliifolium	|	species	|	ncbi:118753	|		|		|	
9000827	|	409571	|	Doronicum cruentum	|	species	|	gbif:8410792	|		|		|	
9000831	|	409571	|	Doronicum lessingianum	|	species	|	gbif:7980196	|		|		|	
9000825	|	409571	|	Doronicum bellidiastrum	|	species	|	gbif:7501291	|		|		|	
9000833	|	409571	|	Doronicum tussilaginis	|	species	|	gbif:3087430	|		|		|	
3898424	|	409571	|	Doronicum plantaginrum	|	species	|	gbif:7337419	|		|		|	
9000826	|	409571	|	Doronicum candolleanum	|	species	|	gbif:8002879	|		|		|	
9002648	|	1084160	|	unclassified Asteroideae	|	no rank - terminal	|	ncbi:1432454	|		|	was_container,not_otu	|	
1084157	|	1084160	|	Inuleae	|	tribe	|	ncbi:102806,gbif:6301637	|		|		|	
9002045	|	1084157	|	Inuleae incertae sedis	|	no rank - terminal	|	ncbi:1548592	|		|	was_container	|	
556320	|	1084157	|	Plucheinae	|	subtribe	|	ncbi:911296	|		|		|	
756315	|	556320	|	Calostephane	|	genus	|	ncbi:313925,gbif:3139788	|		|		|	
756316	|	756315	|	Calostephane marlothiana	|	species	|	ncbi:313926	|		|		|	
9002088	|	756315	|	Calostephane divaricata	|	species	|	ncbi:1548555	|		|		|	
1083098	|	556320	|	Pluchea	|	genus	|	ncbi:41623,gbif:3132596	|		|		|	
78982	|	1083098	|	Pluchea sarcophylla	|	species	|	ncbi:313979	|		|		|	
1009909	|	1083098	|	Pluchea nogalensis	|	species	|	ncbi:313981	|		|		|	
9002132	|	1083098	|	Pluchea grevei	|	species	|	ncbi:1548629	|		|		|	
78984	|	1083098	|	Pluchea lucens	|	species	|	ncbi:313978	|		|		|	
9002129	|	1083098	|	Pluchea chingoyo	|	species	|	ncbi:1548625	|		|		|	
9002136	|	1083098	|	Pluchea microcephala	|	species	|	ncbi:1548896	|		|		|	
78994	|	1083098	|	Pluchea tetranthera	|	species	|	ncbi:313973	|		|		|	
446137	|	1083098	|	Pluchea sagittalis	|	species	|	ncbi:175519	|		|		|	
3899052	|	1083098	|	Pluchea ovalis	|	species	|	ncbi:1548634	|		|		|	
3899050	|	1083098	|	Pluchea longifolia	|	species	|	ncbi:1620162,gbif:3132616	|		|		|	
1009903	|	1083098	|	Pluchea yucatanensis	|	species	|	ncbi:313982	|		|		|	
9002131	|	1083098	|	Pluchea ferdinandi-muelleri	|	species	|	ncbi:1548628	|		|		|	
9002128	|	1083098	|	Pluchea bojeri	|	species	|	ncbi:1548624	|		|		|	
473593	|	1083098	|	Pluchea dentex	|	species	|	ncbi:112435	|		|		|	
9002138	|	1083098	|	Pluchea polygonata	|	species	|	ncbi:1548635	|		|		|	
9002139	|	1083098	|	Pluchea rubelliflora	|	species	|	ncbi:1548637	|		|		|	
275694	|	1083098	|	Pluchea pteropoda	|	species	|	ncbi:175698	|		|		|	
9002141	|	1083098	|	Pluchea somaliensis	|	species	|	ncbi:1548640	|		|		|	
3899053	|	1083098	|	Pluchea rosea	|	species	|	ncbi:1548636	|		|		|	
1009907	|	1083098	|	Pluchea dunlopii	|	species	|	ncbi:313980	|		|		|	
9002126	|	1083098	|	Pluchea arguta	|	species	|	ncbi:1548623	|		|		|	
79006	|	1083098	|	Pluchea littoralis	|	species	|	ncbi:313975	|		|		|	
79002	|	1083098	|	Pluchea arabica	|	species	|	ncbi:313977	|		|		|	
3899054	|	1083098	|	Pluchea salicifolia	|	species	|	ncbi:1548639	|		|		|	
9002140	|	1083098	|	Pluchea rufescens	|	species	|	ncbi:1548638	|		|		|	
706038	|	1083098	|	Pluchea dioscoridis	|	species	|	ncbi:264977,gbif:4226005	|		|		|	
9002133	|	1083098	|	Pluchea laxiflora	|	species	|	ncbi:1548630	|		|		|	
3899051	|	1083098	|	Pluchea odorata	|	species	|	ncbi:1548633	|		|		|	
9002130	|	1083098	|	Pluchea dodonaeifolia	|	species	|	ncbi:1548626	|		|		|	
9002134	|	1083098	|	Pluchea lycioides	|	species	|	ncbi:1548631	|		|		|	
978593	|	1083098	|	Pluchea camphorata	|	species	|	ncbi:1240360	|		|		|	
999369	|	1083098	|	Pluchea purpurascens	|	species	|	ncbi:73993	|		|		|	
1083086	|	1083098	|	Pluchea sericea	|	species	|	ncbi:41624	|		|		|	
9002137	|	1083098	|	Pluchea oblongifolia	|	species	|	ncbi:1548632	|		|		|	
1009896	|	1083098	|	Pluchea kelleri	|	species	|	ncbi:313984	|		|		|	
3899049	|	1083098	|	Pluchea foetida	|	species	|	ncbi:1548895	|		|		|	
9002135	|	1083098	|	Pluchea macdonnellensis	|	species	|	ncbi:1548642	|		|		|	
446140	|	1083098	|	Pluchea indica	|	species	|	ncbi:175518	|		|		|	
1009905	|	446140	|	Pluchea indica subsp. yemenensis	|	subspecies	|	ncbi:313983	|		|	infraspecific	|	
446124	|	1083098	|	Pluchea carolinensis	|	species	|	ncbi:175517	|		|		|	
9002142	|	1083098	|	Pluchea sordida	|	species	|	ncbi:1548641	|		|		|	
79004	|	1083098	|	Pluchea obovata	|	species	|	ncbi:313976	|		|		|	
9002127	|	1083098	|	Pluchea baccharioides	|	species	|	gbif:4226140	|		|		|	
550327	|	556320	|	Rutidosis	|	genus	|	ncbi:125764,gbif:3140882	|		|		|	
550324	|	550327	|	Rutidosis leptorrhynchoides	|	species	|	ncbi:125765	|		|		|	
9002156	|	550327	|	Rutidosis helichrysoides	|	species	|	ncbi:1231695	|		|		|	
9002157	|	550327	|	Rutidosis leptorrhychoides	|	species	|	gbif:4253871	|		|		|	
182171	|	556320	|	Pechuel-loeschea	|	genus	|	ncbi:313934,gbif:3091991	|		|		|	
182170	|	182171	|	Pechuel-loeschea leubnitziae	|	species	|	ncbi:313935	|		|		|	
441886	|	556320	|	Sachsia	|	genus	|	ncbi:231632,gbif:3115706	|		|		|	
441898	|	441886	|	Sachsia polycephala	|	species	|	ncbi:231634	|		|		|	
9002158	|	441886	|	Sachsia bahamensis	|	species	|	ncbi:1561019	|		|		|	
441897	|	441886	|	Sachsia tricephala	|	species	|	ncbi:231635	|		|		|	
441885	|	441886	|	Sachsia divaricata	|	species	|	ncbi:231633	|		|		|	
4727688	|	556320	|	Thespidium	|	genus	|	ncbi:1231662,gbif:7743497	|		|		|	
9002180	|	4727688	|	Thespidium basiflorum	|	species	|	ncbi:1231663	|		|		|	
259734	|	556320	|	Pegolettia	|	genus	|	ncbi:81509,gbif:3139172	|		|		|	
9002120	|	259734	|	Pegolettia baccharidifolia	|	species	|	ncbi:1548617	|		|		|	
9002121	|	259734	|	Pegolettia gariepina	|	species	|	ncbi:1548618	|		|		|	
782981	|	259734	|	Pegolettia senegalensis	|	species	|	ncbi:81510	|		|		|	
9002123	|	259734	|	Pegolettia plumosa	|	species	|	ncbi:1548620	|		|		|	
653001	|	259734	|	Pegolettia lanceolata	|	species	|	ncbi:313965	|		|		|	
180505	|	259734	|	Pegolettia oxyodonta	|	species	|	ncbi:196012	|		|		|	
9002122	|	259734	|	Pegolettia pinnatilobata	|	species	|	ncbi:1548619	|		|		|	
9002125	|	259734	|	Pegolettia retrofracta	|	species	|	ncbi:1548621	|		|		|	
9002124	|	259734	|	Pegolettia polygalifolia	|	species	|	gbif:4244687	|		|		|	
653014	|	556320	|	Pseudoconyza	|	genus	|	ncbi:313963	|		|		|	
622605	|	653014	|	Pseudoconyza viscosa	|	species	|	ncbi:313964	|		|		|	
653002	|	556320	|	Laggera	|	genus	|	ncbi:313966,gbif:3098682	|		|		|	
622626	|	653002	|	Laggera decurrens	|	species	|	ncbi:313967	|		|		|	
821315	|	653002	|	Laggera alata	|	species	|	ncbi:441197,gbif:3098702	|		|		|	
821325	|	653002	|	Laggera brevipes	|	species	|	ncbi:441198	|		|		|	
652986	|	653002	|	Laggera pterodonta	|	species	|	ncbi:313968	|		|		|	
821323	|	653002	|	Laggera crispata	|	species	|	ncbi:441199	|		|		|	
9002119	|	653002	|	Laggera stenoptera	|	species	|	gbif:8284080	|		|		|	
9002118	|	653002	|	Laggera augustifolia	|	species	|	gbif:4209285	|		|		|	
131091	|	556320	|	Karelinia	|	genus	|	ncbi:313959,gbif:3130921	|		|		|	
622628	|	131091	|	Karelinia caspia	|	species	|	ncbi:313960	|		|		|	
259741	|	556320	|	Cylindrocline	|	genus	|	ncbi:81507,gbif:3144486	|		|		|	
9002089	|	259741	|	Cylindrocline lorencei	|	species	|	ncbi:1548560	|		|		|	
259735	|	259741	|	Cylindrocline commersonii	|	species	|	ncbi:81508	|		|		|	
434000	|	556320	|	Geigeria	|	genus	|	ncbi:56527,gbif:3119832	|		|		|	
9002107	|	434000	|	Geigeria pectidea	|	species	|	ncbi:1548580	|		|		|	
9002113	|	434000	|	Geigeria sp. 615	|	species	|	ncbi:1548586	|		|		|	
9002094	|	434000	|	Geigeria alata	|	species	|	ncbi:1548567	|		|		|	
9002101	|	434000	|	Geigeria englerana	|	species	|	ncbi:1548574	|		|		|	
9002110	|	434000	|	Geigeria rigida	|	species	|	ncbi:1548583	|		|		|	
9002093	|	434000	|	Geigeria affinis	|	species	|	ncbi:1548566	|		|		|	
9002112	|	434000	|	Geigeria sp. 610	|	species	|	ncbi:1548585	|		|		|	
9002111	|	434000	|	Geigeria schinzii	|	species	|	ncbi:1548584	|		|		|	
9002108	|	434000	|	Geigeria pilifera	|	species	|	ncbi:1548581	|		|		|	
9002104	|	434000	|	Geigeria obtusifolia	|	species	|	ncbi:1548577	|		|		|	
9002109	|	434000	|	Geigeria plumosa	|	species	|	ncbi:1548582	|		|		|	
9002091	|	434000	|	Geigeria acaulis	|	species	|	ncbi:1548564	|		|		|	
9002098	|	434000	|	Geigeria brevifolia	|	species	|	ncbi:1548571	|		|		|	
9002114	|	434000	|	Geigeria spinosa	|	species	|	ncbi:1548587	|		|		|	
9002102	|	434000	|	Geigeria hoffmanniana	|	species	|	ncbi:1548575	|		|		|	
9002100	|	434000	|	Geigeria chenopodiifolia	|	species	|	ncbi:1548573	|		|		|	
413756	|	434000	|	Geigeria ornativa	|	species	|	ncbi:56528	|		|		|	
9002106	|	434000	|	Geigeria otaviensis	|	species	|	ncbi:1548579	|		|		|	
9002103	|	434000	|	Geigeria nianganensis	|	species	|	ncbi:1548576	|		|		|	
9002092	|	434000	|	Geigeria acicularis	|	species	|	ncbi:1548565	|		|		|	
9002099	|	434000	|	Geigeria burkei	|	species	|	ncbi:1548572	|		|		|	
9002105	|	434000	|	Geigeria odontoptera	|	species	|	ncbi:1548578	|		|		|	
9002097	|	434000	|	Geigeria brachycephala	|	species	|	ncbi:1548570	|		|		|	
9002095	|	434000	|	Geigeria angolensis	|	species	|	ncbi:1548568	|		|		|	
9002115	|	434000	|	Geigeria vigintisquamea	|	species	|	ncbi:1548588	|		|		|	
9002096	|	434000	|	Geigeria aspera	|	species	|	ncbi:1548569	|		|		|	
131089	|	556320	|	Iphionopsis	|	genus	|	ncbi:313957,gbif:3087165	|		|		|	
131092	|	131089	|	Iphionopsis rotundifolia	|	species	|	ncbi:313958	|		|		|	
9002117	|	131089	|	Iphionopsis oblanceolata	|	species	|	ncbi:1548591	|		|		|	
9002116	|	131089	|	Iphionopsis ilicifolia	|	species	|	ncbi:1548590	|		|		|	
259736	|	556320	|	Antiphiona	|	genus	|	ncbi:81503,gbif:3139415	|		|		|	
806728	|	259736	|	Antiphiona fragrans	|	species	|	ncbi:81867	|		|		|	
259748	|	259736	|	Antiphiona pinnatisecta	|	species	|	ncbi:81504	|		|		|	
131086	|	556320	|	Coleocoma	|	genus	|	ncbi:313955,gbif:3090052	|		|		|	
131090	|	131086	|	Coleocoma centaurea	|	species	|	ncbi:313956	|		|		|	
705695	|	556320	|	Tessaria	|	genus	|	ncbi:313941,gbif:3114904	|		|		|	
9002179	|	705695	|	Tessaria fastigiata	|	species	|	ncbi:1548627	|		|		|	
9002177	|	705695	|	Tessaria absinthioides	|	species	|	ncbi:1548622	|		|		|	
705691	|	705695	|	Tessaria integrifolia	|	species	|	ncbi:313942	|		|		|	
9002178	|	705695	|	Tessaria banksiifolia	|	species	|	gbif:4218309	|		|		|	
441891	|	556320	|	Rhodogeron	|	genus	|	ncbi:231630,gbif:3089134	|		|		|	
441887	|	441891	|	Rhodogeron coronopifolius	|	species	|	ncbi:231631	|		|		|	
782987	|	556320	|	Sphaeranthus	|	genus	|	ncbi:81519,gbif:3094647	|		|		|	
9002170	|	782987	|	Sphaeranthus ukambensis	|	species	|	ncbi:1548668	|		|		|	
9002162	|	782987	|	Sphaeranthus epigaeus	|	species	|	ncbi:1548659	|		|		|	
755003	|	782987	|	Sphaeranthus angolensis	|	species	|	ncbi:81520	|		|		|	
9002169	|	782987	|	Sphaeranthus talbotii	|	species	|	ncbi:1548667	|		|		|	
9002166	|	782987	|	Sphaeranthus kirkii	|	species	|	ncbi:1548663	|		|		|	
9002164	|	782987	|	Sphaeranthus flexuosus	|	species	|	ncbi:1548661	|		|		|	
4727388	|	782987	|	Sphaeranthus suaveolens	|	species	|	ncbi:1548666	|		|		|	
9002171	|	782987	|	Sphaeranthus wattii	|	species	|	ncbi:1548669	|		|		|	
9002168	|	782987	|	Sphaeranthus similis	|	species	|	ncbi:1548665	|		|		|	
9002161	|	782987	|	Sphaeranthus cyathuloides	|	species	|	ncbi:1548658	|		|		|	
9002167	|	782987	|	Sphaeranthus randii	|	species	|	ncbi:1548664	|		|		|	
9002165	|	782987	|	Sphaeranthus incisus	|	species	|	ncbi:1548662	|		|		|	
9002160	|	782987	|	Sphaeranthus bullatus	|	species	|	ncbi:1548657	|		|		|	
9002159	|	782987	|	Sphaeranthus africanus	|	species	|	ncbi:1231696	|		|		|	
852227	|	782987	|	Sphaeranthus indicus	|	species	|	ncbi:1205786	|		|		|	
9002163	|	782987	|	Sphaeranthus fischeri	|	species	|	ncbi:1548660	|		|		|	
182181	|	556320	|	Stenachaenium	|	genus	|	ncbi:313939,gbif:3115667	|		|		|	
9002173	|	182181	|	Stenachaenium megapotamicum	|	species	|	ncbi:1548671	|		|		|	
9002172	|	182181	|	Stenachaenium adenanthum	|	species	|	ncbi:1548670	|		|		|	
705694	|	182181	|	Stenachaenium campestre	|	species	|	ncbi:313940	|		|		|	
910053	|	556320	|	Perralderia	|	genus	|	ncbi:119183,gbif:3125355	|		|		|	
698102	|	910053	|	Perralderia paui	|	species	|	ncbi:557672	|		|		|	
910064	|	910053	|	Perralderia coronopifolia	|	species	|	ncbi:119184	|		|		|	
4727447	|	556320	|	Allopterigeron	|	genus	|	ncbi:1231638,gbif:3114109	|		|		|	
9002087	|	4727447	|	Allopterigeron filifolius	|	species	|	ncbi:1231639	|		|		|	
782984	|	556320	|	Pterocaulon	|	genus	|	ncbi:81513,gbif:3106645	|		|		|	
9002149	|	782984	|	Pterocaulon lanatum	|	species	|	ncbi:1548893	|		|		|	
9002150	|	782984	|	Pterocaulon polypterum	|	species	|	ncbi:1548648	|		|		|	
782975	|	782984	|	Pterocaulon sphacelatum	|	species	|	ncbi:81514,gbif:7495003	|		|		|	
9002146	|	782984	|	Pterocaulon balansae	|	species	|	ncbi:1548646	|		|		|	
9002151	|	782984	|	Pterocaulon polystachyum	|	species	|	ncbi:1548649	|		|		|	
4727386	|	782984	|	Pterocaulon pycnostachyum	|	species	|	ncbi:1548650	|		|		|	
9002155	|	782984	|	Pterocaulon serrulatum	|	species	|	ncbi:1548653	|		|		|	
9002145	|	782984	|	Pterocaulon angustifolium	|	species	|	ncbi:1548645	|		|		|	
9002144	|	782984	|	Pterocaulon alopecuroides	|	species	|	ncbi:1548644	|		|		|	
4727387	|	782984	|	Pterocaulon virgatum	|	species	|	ncbi:1257061	|		|		|	
9002154	|	782984	|	Pterocaulon rugosum	|	species	|	ncbi:1548652,gbif:5392233	|		|		|	
9002153	|	782984	|	Pterocaulon redolens	|	species	|	ncbi:1548651	|		|		|	
9002152	|	782984	|	Pterocaulon purpurascens	|	species	|	ncbi:1548894	|		|		|	
9002147	|	782984	|	Pterocaulon cordobense	|	species	|	ncbi:1548647	|		|		|	
4727385	|	782984	|	Pterocaulon alopecuroidies	|	species	|	gbif:5931023	|		|		|	
9002148	|	782984	|	Pterocaulon globuliforus	|	species	|	gbif:5693822	|		|		|	
782982	|	556320	|	Porphyrostemma	|	genus	|	ncbi:81511,gbif:8006043	|		|		|	
782983	|	782982	|	Porphyrostemma grantii	|	species	|	ncbi:81512	|		|		|	
9002143	|	782982	|	Porphyrostemma chevalieri	|	species	|	ncbi:1548643	|		|		|	
653012	|	556320	|	Doellia	|	genus	|	ncbi:313961,gbif:3138687	|		|		|	
653013	|	653012	|	Doellia bovei	|	species	|	ncbi:313962	|		|		|	
9002090	|	653012	|	Doellia cafra	|	species	|	ncbi:1548563	|		|		|	
272111	|	556320	|	Streptoglossa	|	genus	|	ncbi:56021,gbif:3127340	|		|		|	
309876	|	272111	|	Streptoglossa liatroides	|	species	|	ncbi:81521	|		|		|	
9002174	|	272111	|	Streptoglossa bubakii	|	species	|	ncbi:1548672	|		|		|	
9002176	|	272111	|	Streptoglossa odora	|	species	|	ncbi:1548674	|		|		|	
272112	|	272111	|	Streptoglossa cylindriceps	|	species	|	ncbi:56022	|		|		|	
9002175	|	272111	|	Streptoglossa decurrens	|	species	|	ncbi:1548673	|		|		|	
652988	|	556320	|	Mollera	|	genus	|	ncbi:313969	|		|		|	
78998	|	652988	|	Mollera angolensis	|	species	|	ncbi:313970	|		|		|	
182174	|	556320	|	Ondetia	|	genus	|	ncbi:313932,gbif:3103319	|		|		|	
182172	|	182174	|	Ondetia linearis	|	species	|	ncbi:313933	|		|		|	
4728194	|	1084157	|	Triplocephalum	|	genus	|	ncbi:1548675,gbif:3096547	|		|	sibling_higher	|	
9002181	|	4728194	|	Triplocephalum holstii	|	species	|	ncbi:1548676	|		|		|	
556322	|	1084157	|	Inulinae	|	subtribe	|	ncbi:911294	|		|		|	
137914	|	556322	|	Caesulia	|	genus	|	ncbi:313923,gbif:3094955	|		|		|	
1046273	|	137914	|	Caesulia axillaris	|	species	|	ncbi:313924	|		|		|	
908518	|	556322	|	Anvillea	|	genus	|	ncbi:56518,gbif:3090892	|		|		|	
908520	|	908518	|	Anvillea garcinii	|	species	|	ncbi:56519	|		|		|	
687278	|	908520	|	Anvillea garcinii subsp. radiata	|	subspecies	|	ncbi:159630	|		|	infraspecific	|	
9002046	|	908518	|	Anvillea australis	|	species	|	gbif:8285903	|		|		|	
238452	|	556322	|	Iphiona	|	genus	|	ncbi:211590,gbif:3125388	|		|		|	
123938	|	238452	|	Iphiona senecionoides	|	species	|	ncbi:557668	|		|		|	
238453	|	238452	|	Iphiona scabra	|	species	|	ncbi:211591	|		|		|	
123924	|	238452	|	Iphiona pinnatifida	|	species	|	ncbi:557667	|		|		|	
123920	|	238452	|	Iphiona anthemidifolia	|	species	|	ncbi:557665	|		|		|	
123926	|	238452	|	Iphiona aucheri	|	species	|	ncbi:557666	|		|		|	
434010	|	556322	|	Buphthalmum	|	genus	|	ncbi:56522,gbif:8293692	|		|		|	
434009	|	434010	|	Buphthalmum salicifolium	|	species	|	ncbi:56523	|		|		|	
470713	|	556322	|	Rhanteriopsis	|	genus	|	ncbi:557710,gbif:3144201	|		|		|	
470711	|	470713	|	Rhanteriopsis lanuginosa	|	species	|	ncbi:557711	|		|		|	
470717	|	470713	|	Rhanteriopsis puberula	|	species	|	ncbi:557712	|		|		|	
1055139	|	556322	|	Allagopappus	|	genus	|	ncbi:56512,gbif:3098636	|		|		|	
20460	|	1055139	|	Allagopappus canariensis	|	species	|	ncbi:557622	|		|		|	
