id	size	name	sourceinfo	reason	witness	replacement	status
3895121	1	Taraxacum tortuosum	gbif:5694811	id-retired/name-retired		*		
3897781	1	Hieracium pseudolympicum	gbif:4248859	id-retired/name-retired		*		
3895120	1	Taraxacum proteranthium	gbif:5696133	id-retired/name-retired		*		
3896451	1	Taraxacum pallidilateritium	gbif:5696597	id-retired/name-retired		*		
3897786	1	Hieracium palmenii	gbif:3136569	id-retired/name-retired		*		
3896454	1	Taraxacum aperavtum	gbif:5694067	id-retired/name-retired		*		
3895123	1	Taraxacum epirense	gbif:5698373	id-retired/name-retired		*		
3897787	1	Hieracium graellsianum	gbif:6078881	id-retired/name-retired		*		
3896453	1	Taraxacum corsicum	gbif:5698683	id-retired/name-retired		*		
3895122	1	Taraxacum lenkoranense	gbif:5393889	id-retired/name-retired		*		
3897784	1	Hieracium sutteri	gbif:4240369	id-retired/name-retired		*		
3895125	1	Taraxacum protervum	gbif:5696131	id-retired/name-retired		*		
3896456	1	Taraxacum submucronatum	gbif:5695016	id-retired/name-retired		*		
3897785	1	Hieracium acidolepis	gbif:4237779	id-retired/name-retired		*		
3895124	1	Taraxacum malyi	gbif:5697145	id-retired/name-retired		*		
3896455	1	Taraxacum sacrificatum	gbif:5695609	id-retired/name-retired		*		
3895127	1	Taraxacum borovezum	gbif:5698999	id-retired/name-retired		*		
3896458	1	Taraxacum sagii	gbif:5695604	id-retired/name-retired		*		
3896457	1	Taraxacum subnaevosum	gbif:5695014	id-retired/name-retired		*		
3895126	1	Taraxacum tortilobiforme	gbif:5694814	id-retired/name-retired		*		
3897788	1	Hieracium dolichaetum	gbif:3136453	id-retired/name-retired		*		
3895129	1	Taraxacum torvum	gbif:5694810	id-retired/name-retired		*		
3896459	1	Taraxacum submuticum	gbif:5695015	id-retired/name-retired		*		
3895192	1	Taraxacum subbracteatum	gbif:5394033	id-retired/name-retired		*		
3895191	1	Taraxacum hellenicum	gbif:5394032	id-retired/name-retired		*		
3895194	1	Taraxacum subatroplumbeum	gbif:5695132	id-retired/name-retired		*		
3895193	1	Taraxacum pallidulum	gbif:5394286	id-retired/name-retired		*		
3895196	1	Taraxacum pineticola	gbif:5394283	id-retired/name-retired		*		
3895195	1	Taraxacum proximum	gbif:5394282	id-retired/name-retired		*		
3895198	1	Taraxacum subcrispum	gbif:5695121	id-retired/name-retired		*		
3895197	1	Taraxacum subcordatum	gbif:5695124	id-retired/name-retired		*		
3895199	1	Taraxacum tenuilinguatum	gbif:5694858	id-retired/name-retired		*		
3895181	1	Taraxacum pholidocarpum	gbif:5696381	id-retired/name-retired		*		
3895180	1	Taraxacum ohritense	gbif:5696700	id-retired/name-retired		*		
3895183	1	Taraxacum graniticum	gbif:5697999	id-retired/name-retired		*		
3895182	1	Taraxacum picatidens	gbif:5696380	id-retired/name-retired		*		
3895185	1	Taraxacum rhaeticum	gbif:5695725	id-retired/name-retired		*		
3895184	1	Taraxacum rhamphodes	gbif:5695724	id-retired/name-retired		*		
3895187	1	Taraxacum pseudopaucilobum	gbif:5696009	id-retired/name-retired		*		
3895186	1	Taraxacum shqipericum	gbif:5695352	id-retired/name-retired		*		
3895188	1	Taraxacum latihastatum	gbif:5697411	id-retired/name-retired		*		
3894503	1	Onopordum blancheanum	gbif:3094888	id-retired/name-retired		*		
3895835	1	Taraxacum oellgaardii	gbif:5696731	id-retired/name-retired		*		
3894504	2	Onopordum carduiforme	gbif:3094947	id-retired/name-retired		*		
3895834	1	Taraxacum christiansenii	gbif:6082576	id-retired/name-retired		*		
3894505	1	Onopordum carduelium	gbif:3094889	id-retired/name-retired		*		
3895837	1	Taraxacum oddense	gbif:5696736	id-retired/name-retired		*		
3894506	1	Onopordum laconicum	gbif:4206084	id-retired/name-retired		*		
3895836	1	Taraxacum adamiifolium	gbif:6082577	id-retired/name-retired		*		
3894507	1	Onopordum espinae	gbif:3094886	id-retired/name-retired		*		
3895839	1	Taraxacum adversidens	gbif:6082575	id-retired/name-retired		*		
3894508	1	Onopordum eriocephalum	gbif:3094887	id-retired/name-retired		*		
3895838	1	Taraxacum ochrospermum	gbif:5696737	id-retired/name-retired		*		
3895831	1	Taraxacum odiosum	gbif:5696733	id-retired/name-retired		*		
3894500	1	Onopordum horridum	gbif:3094950	id-retired/name-retired		*		
3894501	1	Onopordum heteracanthum	gbif:3094916	id-retired/name-retired		*		
3895833	1	Taraxacum ulogonioides	gbif:5694738	id-retired/name-retired		*		
3894502	1	Onopordum jordanicola	gbif:4206091	id-retired/name-retired		*		
3895832	1	Taraxacum rostochiense	gbif:6082579	id-retired/name-retired		*		
3895824	1	Taraxacum stenoschistum	gbif:5695177	id-retired/name-retired		*		
3895823	1	Taraxacum huddungense	gbif:5697818	id-retired/name-retired		*		
3895826	1	Taraxacum umbonulatum	gbif:5694732	id-retired/name-retired		*		
3895825	1	Taraxacum stephanocephalum	gbif:5695174	id-retired/name-retired		*		
3895828	1	Taraxacum uliginosum	gbif:5694739	id-retired/name-retired		*		
3895827	1	Taraxacum sellandii	gbif:6082572	id-retired/name-retired		*		
3895829	1	Taraxacum ciliatum	gbif:5698758	id-retired/name-retired		*		
3895820	1	Taraxacum dilaniatum	gbif:5698530	id-retired/name-retired		*		
3895822	1	Taraxacum humidicola	gbif:5697814	id-retired/name-retired		*		
3895821	1	Taraxacum idiosomatum	gbif:5697749	id-retired/name-retired		*		
3894525	1	Cousinia cynaroides	gbif:3102131	id-retired/name-retired		*		
3895857	1	Taraxacum severum	gbif:5695367	id-retired/name-retired		*		
3894526	1	Cousinia orientalis	gbif:3102459	id-retired/name-retired		*		
3895856	1	Taraxacum dombaiense	gbif:5394395	id-retired/name-retired		*		
3894527	1	Cousinia ermenekensis	gbif:3102102	id-retired/name-retired		*		
3895859	1	Taraxacum serrulatum	gbif:5695369	id-retired/name-retired		*		
3895858	1	Taraxacum sertatum	gbif:5695368	id-retired/name-retired		*		
3894529	1	Cousinia grandis	gbif:3102479	id-retired/name-retired		*		
3895851	1	Taraxacum miserum	gbif:5696995	id-retired/name-retired		*		
3894520	1	Cousinia armena	gbif:3102513	id-retired/name-retired		*		
3895850	1	Taraxacum habile	gbif:5697964	id-retired/name-retired		*		
3894521	1	Cousinia woronowii	gbif:3102388	id-retired/name-retired		*		
3895853	1	Taraxacum gyratum	gbif:5697968	id-retired/name-retired		*		
3894522	1	Cousinia bicolor	gbif:3101878	id-retired/name-retired		*		
3895852	1	Taraxacum haareanum	gbif:5697966	id-retired/name-retired		*		
3894523	1	Cousinia hamosa	gbif:3101730	id-retired/name-retired		*		
3895855	1	Taraxacum rizaense	gbif:5394396	id-retired/name-retired		*		
3894524	1	Cousinia eleonorae	gbif:3102368	id-retired/name-retired		*		
3895854	1	Taraxacum shetlandicum	gbif:5695365	id-retired/name-retired		*		
3894514	1	Onopordum longissimum	gbif:4206045	id-retired/name-retired		*		
3895846	1	Taraxacum maurophyllum	gbif:5697113	id-retired/name-retired		*		
3894515	1	Onopordum majoris	gbif:6076196	id-retired/name-retired		*		
3895845	1	Taraxacum atricapillum	gbif:5699143	id-retired/name-retired		*		
3894516	1	Cousinia aintabensis	gbif:3102256	id-retired/name-retired		*		
3895848	1	Taraxacum uniforme	gbif:5694699	id-retired/name-retired		*		
3894517	1	Cousinia halysensis	gbif:3102064	id-retired/name-retired		*		
3895847	1	Taraxacum maurocephalum	gbif:5697116	id-retired/name-retired		*		
3894518	1	Cousinia austrojordanica	gbif:3102654	id-retired/name-retired		*		
3894519	1	Cousinia pestalozzae	gbif:3102069	id-retired/name-retired		*		
3895849	1	Taraxacum semilunare	gbif:5695413	id-retired/name-retired		*		
793959	1	Taraxacum platycarpum subsp. hondoense	ncbi:170728	lumped		288292		
3895840	1	Taraxacum pseudoporrigens	gbif:5696000	id-retired/name-retired		*		
3894510	1	Onopordum davisii	gbif:4206220	id-retired/name-retired		*		
3895842	1	Taraxacum vinosicoloratum	gbif:5694620	id-retired/name-retired		*		
3894511	1	Onopordum canum	gbif:3094942	id-retired/name-retired		*		
3895841	1	Taraxacum circinatum	gbif:5698751	id-retired/name-retired		*		
3894512	1	Onopordum bracteatum	gbif:3094945	id-retired/name-retired		*		
3895844	1	Taraxacum atonolobum	gbif:5699146	id-retired/name-retired		*		
3894513	1	Onopordum syriacum	gbif:4256023	id-retired/name-retired		*		
3895843	1	Taraxacum lyngeanum	gbif:5394589	id-retired/name-retired		*		
3895809	1	Taraxacum congestilobum	gbif:5698710	id-retired/name-retired		*		
3895812	1	Taraxacum diaphorum	gbif:5698537	id-retired/name-retired		*		
3895815	1	Taraxacum investiens	gbif:5697630	id-retired/name-retired		*		
3895814	1	Taraxacum diapyrum	gbif:5698535	id-retired/name-retired		*		
3895817	1	Taraxacum stenoschistoides	gbif:5695178	id-retired/name-retired		*		
3895816	1	Taraxacum stenophyllum	gbif:5695179	id-retired/name-retired		*		
3895819	1	Taraxacum vetteri	gbif:5694627	id-retired/name-retired		*		
3895818	1	Taraxacum didymifolium	gbif:5698533	id-retired/name-retired		*		
3895811	1	Taraxacum diastematicum	gbif:5698534	id-retired/name-retired		*		
3895802	1	Taraxacum font-queri	gbif:5698214	id-retired/name-retired		*		
3895801	1	Taraxacum infucatulum	gbif:5697684	id-retired/name-retired		*		
3895804	1	Taraxacum ambitiosum	gbif:5699370	id-retired/name-retired		*		
3895803	1	Taraxacum fluviatile	gbif:5698216	id-retired/name-retired		*		
3895806	1	Taraxacum amansii	gbif:5699379	id-retired/name-retired		*		
3895805	1	Taraxacum amarellum	gbif:5699378	id-retired/name-retired		*		
3895808	1	Taraxacum pachymerum	gbif:5696606	id-retired/name-retired		*		
3895807	1	Taraxacum amaurolepis	gbif:5699377	id-retired/name-retired		*		
3895800	1	Taraxacum kalambakae	gbif:5697566	id-retired/name-retired		*		
3894580	1	Carduus euboicus	gbif:3114738	id-retired/name-retired		*		
3894582	1	Carduus seminudus	gbif:3114636	id-retired/name-retired		*		
3894583	1	Carduus spachianus	gbif:3114790	id-retired/name-retired		*		
3894584	1	Carduus fasciculiflorus	gbif:3114672	id-retired/name-retired		*		
3894585	1	Carduus ramosissimus	gbif:3114540	id-retired/name-retired		*		
3894586	1	Carduus rivasgodayanus	gbif:3114634	id-retired/name-retired		*		
3894587	1	Carduus onopordioides	gbif:3114635	id-retired/name-retired		*		
3894588	1	Carduus nawaschinii	gbif:3114704	id-retired/name-retired		*		
3894589	1	Carduus orthocephalus	gbif:3114536	id-retired/name-retired		*		
825210	1	Psiadia leucophylla	ncbi:1225837	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
3894571	1	Carduus sardous	gbif:3114720	id-retired/name-retired		*		
3894572	1	Carduus novorossicus	gbif:3114758	id-retired/name-retired		*		
3894573	1	Carduus nervosus	gbif:3114514	id-retired/name-retired		*		
3894574	1	Carduus clavulatus	gbif:3114617	id-retired/name-retired		*		
3894576	1	Carduus cephalanthus	gbif:3114658	id-retired/name-retired		*		
3894577	1	Carduus lusitanicus	gbif:3114515	id-retired/name-retired		*		
3894579	1	Carduus affinis	gbif:3114735	id-retired/name-retired		*		
692362	1	Psiadiella humilis	ncbi:1225813	newly-hidden[incertae_sedis_inherited]	Psiadiella	=		
3894591	1	Carduus lanuginosus	gbif:3114532	id-retired/name-retired		*		
3894593	1	Carduus chrysacanthus	gbif:3114701	id-retired/name-retired		*		
3894594	1	Carduus hohenackeri	gbif:3114742	id-retired/name-retired		*		
3894595	1	Carduus aurosicus	gbif:3114747	id-retired/name-retired		*		
3894596	1	Carduus chevallieri	gbif:3114709	id-retired/name-retired		*		
3894597	1	Carduus poliochrus	gbif:3114743	id-retired/name-retired		*		
3894547	1	Cousinia araxena	gbif:3102607	id-retired/name-retired		*		
3895879	1	Taraxacum venticola	gbif:5694649	id-retired/name-retired		*		
3893216	1	Campanula kachetica	gbif:5930488	id-retired/name-retired		*		
3894548	1	Cousinia qaradaghensis	gbif:3102213	id-retired/name-retired		*		
3895878	1	Taraxacum pycnoschistum	gbif:5695867	id-retired/name-retired		*		
3894549	1	Cousinia aucheri	gbif:3102315	id-retired/name-retired		*		
3894540	1	Cousinia cirsioides	gbif:3102704	id-retired/name-retired		*		
3895870	1	Taraxacum pycnolobum	gbif:5393855	id-retired/name-retired		*		
3894541	1	Cousinia humilis	gbif:3102416	id-retired/name-retired		*		
3895873	1	Taraxacum callosum	gbif:5698891	id-retired/name-retired		*		
3894542	1	Cousinia davisiana	gbif:3102218	id-retired/name-retired		*		
3895872	1	Taraxacum calliographum	gbif:5698893	id-retired/name-retired		*		
3894543	1	Cousinia aleppica	gbif:3101855	id-retired/name-retired		*		
3895875	1	Taraxacum subpolonicum	gbif:5694995	id-retired/name-retired		*		
3894544	1	Cousinia iconica	gbif:3102037	id-retired/name-retired		*		
3895874	1	Taraxacum turbiniceps	gbif:5694760	id-retired/name-retired		*		
3894545	1	Cousinia stenocephala	gbif:3101850	id-retired/name-retired		*		
3895877	1	Taraxacum mirosquamatum	gbif:5696999	id-retired/name-retired		*		
3894546	1	Cousinia iljinii	gbif:3102301	id-retired/name-retired		*		
3895876	1	Taraxacum turbidum	gbif:5694761	id-retired/name-retired		*		
3894536	1	Cousinia postiana	gbif:3102332	id-retired/name-retired		*		
3895868	1	Taraxacum ostenfeldii	gbif:5393853	id-retired/name-retired		*		
3894537	1	Cousinia cataonica	gbif:3101820	id-retired/name-retired		*		
3895867	1	Taraxacum subalatum	gbif:5695145	id-retired/name-retired		*		
3894538	1	Cousinia megrica	gbif:6076705	id-retired/name-retired		*		
3894539	1	Cousinia hakkarica	gbif:3102701	id-retired/name-retired		*		
3895869	1	Taraxacum neosivaschicum	gbif:5393851	id-retired/name-retired		*		
3895860	1	Taraxacum serpentinum	gbif:5695383	id-retired/name-retired		*		
3894530	1	Cousinia sivasica	gbif:3102122	id-retired/name-retired		*		
3895862	1	Taraxacum serpenticola	gbif:5695384	id-retired/name-retired		*		
3894531	1	Cousinia moabitica	gbif:3102347	id-retired/name-retired		*		
3894532	1	Cousinia microcephala	gbif:3102521	id-retired/name-retired		*		
3895864	1	Taraxacum serratidentatum	gbif:5695380	id-retired/name-retired		*		
3894533	1	Cousinia nabelekii	gbif:3102477	id-retired/name-retired		*		
3895863	1	Taraxacum verecundum	gbif:5694642	id-retired/name-retired		*		
3894534	1	Cousinia hohenackeri	gbif:3102443	id-retired/name-retired		*		
3895866	1	Taraxacum caledonicum	gbif:5698898	id-retired/name-retired		*		
3895865	1	Taraxacum nigricans	gbif:5393858	id-retired/name-retired		*		
3895891	1	Taraxacum egregium	gbif:5394175	id-retired/name-retired		*		
3894560	1	Cousinia stapfiana	gbif:3102466	id-retired/name-retired		*		
3895890	1	Taraxacum peralatum	gbif:5394176	id-retired/name-retired		*		
3894569	1	Carduus baeocephalus	gbif:3114717	id-retired/name-retired		*		
3894561	1	Carduus lobulatus	gbif:3114585	id-retired/name-retired		*		
3895893	1	Taraxacum brachylobum	gbif:5698981	id-retired/name-retired		*		
3894562	1	Carduus rechingerianus	gbif:3114639	id-retired/name-retired		*		
3895892	1	Taraxacum brachyeces	gbif:5698989	id-retired/name-retired		*		
3894563	1	Carduus carpetanus	gbif:3114622	id-retired/name-retired		*		
3895895	1	Taraxacum subdissimile	gbif:5695108	id-retired/name-retired		*		
3894564	1	Carduus uncinatus	gbif:3114626	id-retired/name-retired		*		
3895894	1	Taraxacum brachylepis	gbif:5698982	id-retired/name-retired		*		
3895897	1	Taraxacum subditivum	gbif:5695107	id-retired/name-retired		*		
3895896	1	Taraxacum subdolum	gbif:5695105	id-retired/name-retired		*		
3894567	1	Carduus myriacanthus	gbif:3114589	id-retired/name-retired		*		
3895899	1	Taraxacum erici	gbif:5698366	id-retired/name-retired		*		
3894568	1	Carduus amanus	gbif:3114584	id-retired/name-retired		*		
3895898	1	Taraxacum subeburneum	gbif:5695103	id-retired/name-retired		*		
391234	3	Crocodylium	ncbi:313519	newly-hidden[barren]	Crocodilium	=		
3894558	1	Cousinia wesheni	gbif:3102632	id-retired/name-retired		*		
3894559	1	Cousinia ramosissima	gbif:3102643	id-retired/name-retired		*		
3895889	1	Taraxacum atrocephalum	gbif:5699128	id-retired/name-retired		*		
825226	1	Psiadia lithospermifolia	ncbi:1225838	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
3894550	1	Cousinia calocephala	gbif:3102208	id-retired/name-retired		*		
3895882	1	Taraxacum armatum	gbif:5699193	id-retired/name-retired		*		
3894551	1	Cousinia decolorans	gbif:3101923	id-retired/name-retired		*		
3895881	1	Taraxacum pyrochromum	gbif:5695860	id-retired/name-retired		*		
3894552	1	Cousinia lomakinii	gbif:3102697	id-retired/name-retired		*		
3895884	1	Taraxacum armatifrons	gbif:5699195	id-retired/name-retired		*		
3894553	1	Cousinia sintenisii	gbif:3101986	id-retired/name-retired		*		
3895883	1	Taraxacum laeticolor	gbif:5394166	id-retired/name-retired		*		
3894554	1	Cousinia boissieri	gbif:3102262	id-retired/name-retired		*		
3895886	1	Taraxacum praestans	gbif:5394160	id-retired/name-retired		*		
3894555	1	Cousinia fedorovii	gbif:3101769	id-retired/name-retired		*		
3895885	1	Taraxacum fagerstroemii	gbif:5394161	id-retired/name-retired		*		
3894556	1	Cousinia meyamensis	gbif:7338790	id-retired/name-retired		*		
3895888	1	Taraxacum atrosquamatum	gbif:5699122	id-retired/name-retired		*		
3894557	1	Cousinia euphratica	gbif:3102636	id-retired/name-retired		*		
3895887	1	Taraxacum laurentianum	gbif:5394479	id-retired/name-retired		*		
825174	1	Psiadia inaequidentata	ncbi:1225834	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
863443	2	Actites	ncbi:255581	lumped		212025		
825147	1	Psiadia godotiana	ncbi:1225833	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
692340	1	Psiadia angustifolia	ncbi:1225819	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
960782	2	Psiadiella	ncbi:1225812,gbif:6063851	newly-hidden[incertae_sedis]	Psiadiella	=		
849185	1	Psiadia anchusifolia	ncbi:1225818	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
597719	1	Cousinia hystrix	ncbi:92909	lumped		167197		
728157	1	Centaurea thirkei	ncbi:692143,gbif:5386014	lumped		726015		
3895714	1	Taraxacum thracicum	gbif:5394418	id-retired/name-retired		*		
3895713	1	Taraxacum salonikiense	gbif:5695573	id-retired/name-retired		*		
3895716	1	Taraxacum siculum	gbif:5695351	id-retired/name-retired		*		
3895715	1	Taraxacum dorchocarpum	gbif:5698454	id-retired/name-retired		*		
3895718	1	Taraxacum akteum	gbif:5699436	id-retired/name-retired		*		
3895717	1	Taraxacum alacre	gbif:5699435	id-retired/name-retired		*		
3895719	1	Taraxacum drucei	gbif:5698451	id-retired/name-retired		*		
3895710	1	Taraxacum aemilianum	gbif:5699473	id-retired/name-retired		*		
3895712	1	Taraxacum salsitatis	gbif:5695571	id-retired/name-retired		*		
3895711	1	Taraxacum planoides	gbif:5696336	id-retired/name-retired		*		
3895703	1	Taraxacum unicoloratum	gbif:5694701	id-retired/name-retired		*		
3895705	1	Taraxacum index	gbif:5697706	id-retired/name-retired		*		
3895704	1	Taraxacum indigenum	gbif:5697700	id-retired/name-retired		*		
3895707	1	Taraxacum adpressum	gbif:5699479	id-retired/name-retired		*		
3895706	1	Taraxacum adunans	gbif:5699474	id-retired/name-retired		*		
3895709	1	Taraxacum aequabile	gbif:5699472	id-retired/name-retired		*		
3895708	1	Taraxacum inconspicuum	gbif:5697708	id-retired/name-retired		*		
3895701	1	Taraxacum polycercum	gbif:5696253	id-retired/name-retired		*		
